"St.num.";"Station name";"St.num.";"Station name";"Reise Tid";"Billetpris Forerningsreisende";"Bilettpris fritidsreiser";"Antall avganger per rerning";"Antall togbytter";"Avstand";"Comment"
20;"Kongsberg";10;"Haugesund";92,40035;878,656;527,1936;8;0;311,136;
20;"Kongsberg";11;"Kårstø";100,3160025;873,9;524,34;8;0;309,16;
20;"Kongsberg";12;"Stavanger";113,366294166667;988,119;592,8714;16;0;358,28;
20;"Kongsberg";13;"Haukeligrend";50,5493083333333;491,719;295,0314;12;0;158,636;
20;"Kongsberg";14;"Åmot";40,6542416666667;402,124;241,2744;12;0;125,212;
20;"Kongsberg";15;"Brunkeberg";30,60525;310,351;186,2106;12;0;92,58;
20;"Kongsberg";16;"Bø";19,891435;207,751;124,6506;20;0;56,8086;
20;"Kongsberg";17;"Nordagutu";17,4233416666667;178,791;107,2746;8;0;46,168;
20;"Kongsberg";18;"Skien";26,8082583333333;265,071;159,0426;16;0;76,598;
20;"Kongsberg";19;"Notodden";11,0653333333333;123,216;73,9296;24;0;27,62;
20;"Kongsberg";21;"Eiker";9,75068;108,471;65,0826;24;0;22,3458;
20;"Kongsberg";22;"Drammen";14,0814216666667;137,911;82,7466;48;0;32,2378;
20;"Kongsberg";23;"Nesbru";28,772255;201,975;121,185;48;0,5;54,2478;
20;"Kongsberg";24;"Majorstua";31,669005;245,1;147,06;48;0;69,5478;
20;"Kongsberg";25;"Oslo S";35,5251716666667;256,524;153,9144;48;0;73,0678;
20;"Kongsberg";26;"Holmestrand";39,8314216666667;230,775;138,465;32;1;64,1378;
20;"Kongsberg";27;"Tønsberg";48,8314216666667;304,719;182,8314;48;1;90,0878;
20;"Kongsberg";28;"Sandefjord";68,8814216666667;374,544;224,7264;48;1;115,3978;
20;"Kongsberg";29;"Larvik";46,8582583333333;357,9;214,74;16;0;109,328;
20;"Kongsberg";30;"Porsgrunn";34,3582583333333;287,775;172,665;16;0;84,488;
20;"Kongsberg";31;"Drangedal";58,891435;327,199;196,3194;16;1;98,5692;
20;"Kongsberg";32;"Gjerstad";83,891435;415,839;249,5034;16;1;130,6592;
20;"Kongsberg";33;"Arendal";163,891435;631,056;378,6336;16;1;211,2392;
20;"Kongsberg";34;"Kristiansand";178,891435;749,919;449,9514;16;1;258,8992;
21;"Eiker";1;"Bergen";113,732258333333;992,679;595,6074;16;0;360,608;
21;"Eiker";2;"Arna";107,496925;972,096;583,2576;16;0;351,258;
21;"Eiker";3;"Tysse";101,347616666667;930,444;558,2664;8;0;333,682;
21;"Eiker";4;"Kvam-Jondal";92,7085583333333;866,751;520,0506;8;0;306,266;
21;"Eiker";5;"Odda";83,6572833333333;791,824;475,0944;8;0;275,012;
21;"Eiker";6;"Røldal";73,6153666666667;702,4;421,44;8;0;239,182;
21;"Eiker";7;"Sauda";76,5979625;752,4;451,44;8;0;259,194;
21;"Eiker";8;"Ølen";86,3359625;830,736;498,4416;8;0;291,384;
21;"Eiker";9;"Aksdal";93,9585666666667;907,024;544,2144;8;0;323,674;
21;"Eiker";10;"Haugesund";100,0174;930,444;558,2664;8;0;333,354;
21;"Eiker";11;"Kårstø";107,9330525;925,776;555,4656;8;0;331,378;
21;"Eiker";12;"Stavanger";120,983344166667;1037,839;622,7034;16;0;380,498;
21;"Eiker";13;"Haukeligrend";58,1663583333333;550,239;330,1434;12;0;180,854;
21;"Eiker";14;"Åmot";48,2712916666667;462,096;277,2576;12;0;147,43;
21;"Eiker";15;"Brunkeberg";38,2223;371,775;223,065;12;0;114,798;
21;"Eiker";16;"Bø";27,508485;273,6;164,16;20;0;79,0266;
21;"Eiker";17;"Nordagutu";25,0403916666667;242,239;145,3434;8;0;68,386;
21;"Eiker";18;"Skien";34,4253083333333;327,199;196,3194;16;0;98,816;
21;"Eiker";19;"Notodden";18,6823833333333;187,5;112,5;24;0;49,838;
21;"Eiker";20;"Kongsberg";9,8168;108,471;65,0826;24;0;22,218;
21;"Eiker";22;"Drammen";5,01236666666666;69,9;41,94;48;0;9,892;
21;"Eiker";23;"Nesbru";19,7032;134,976;80,9856;48;0,5;31,902;
21;"Eiker";24;"Majorstua";22,59995;181,696;109,0176;48;0;47,202;
21;"Eiker";25;"Oslo S";26,4561166666667;190,399;114,2394;48;0;50,722;
21;"Eiker";26;"Holmestrand";30,7623666666667;164,236;98,5416;32;1;41,792;
21;"Eiker";27;"Tønsberg";39,7623666666667;239,376;143,6256;48;1;67,742;
21;"Eiker";28;"Sandefjord";59,8123666666667;313,164;187,8984;48;1;93,052;
21;"Eiker";29;"Larvik";54,4753083333333;366,231;219,7386;16;0;131,546;
21;"Eiker";30;"Porsgrunn";41,9753083333333;349,551;209,7306;16;0;106,706;
21;"Eiker";31;"Drangedal";66,508485;388,359;233,0154;16;1;120,7872;
21;"Eiker";32;"Gjerstad";91,508485;475,591;285,3546;16;1;152,8772;
21;"Eiker";33;"Arendal";171,508485;687,244;412,3464;16;1;233,4572;
21;"Eiker";34;"Kristiansand";186,508485;806,476;483,8856;16;1;281,1172;
22;"Drammen";1;"Bergen";118,06125;1015,359;609,2154;32;0;370,5;
22;"Drammen";2;"Arna";111,825916666667;994,956;596,9736;32;0;361,15;
22;"Drammen";3;"Tysse";105,676608333333;953,664;572,1984;16;0;343,574;
22;"Drammen";4;"Kvam-Jondal";97,03755;890,511;534,3066;16;0;316,158;
22;"Drammen";5;"Odda";87,986275;813,775;488,265;16;0;284,904;
22;"Drammen";6;"Røldal";77,9443583333334;727,5;436,5;16;0;249,074;
22;"Drammen";7;"Sauda";80,9269541666667;777,1;466,26;16;0;269,086;
22;"Drammen";8;"Ølen";90,6649541666667;854,796;512,8776;16;0;301,276;
22;"Drammen";9;"Aksdal";98,2875583333333;930,444;558,2664;16;0;333,566;
22;"Drammen";10;"Haugesund";104,346391666667;953,664;572,1984;16;0;343,246;
22;"Drammen";11;"Kårstø";112,262044166667;949,036;569,4216;16;0;341,27;
22;"Drammen";12;"Stavanger";125,312335833333;1060,119;636,0714;32;0;390,39;
22;"Drammen";13;"Haukeligrend";62,49535;576,519;345,9114;24;0;190,746;
22;"Drammen";14;"Åmot";52,6002833333333;489,036;293,4216;24;0;157,322;
22;"Drammen";15;"Brunkeberg";42,5512916666667;399,375;239,625;24;0;124,69;
22;"Drammen";16;"Bø";31,8374766666667;299,079;179,4474;40;0;88,9186;
22;"Drammen";17;"Nordagutu";29,3693833333333;270,759;162,4554;16;0;78,278;
22;"Drammen";18;"Skien";38,7543;355,119;213,0714;32;0;108,708;
22;"Drammen";19;"Notodden";23,011375;216,4;129,84;48;0;59,73;
22;"Drammen";20;"Kongsberg";14,1457916666667;137,911;82,7466;48;0;32,11;
22;"Drammen";21;"Eiker";5,01761666666666;69,9;41,94;48;0;9,892;
22;"Drammen";23;"Nesbru";8,64083333333332;108,471;65,0826;72;0;22,01;
22;"Drammen";24;"Majorstua";16,5375833333333;152,556;91,5336;144;0;37,31;
22;"Drammen";25;"Oslo S";20,39375;161,319;96,7914;144;0;40,83;
22;"Drammen";26;"Holmestrand";15,75;134,976;80,9856;32;0;31,9;
22;"Drammen";27;"Tønsberg";24,75;210,636;126,3816;48;0;57,85;
22;"Drammen";28;"Sandefjord";44,8;284,944;170,9664;48;0;83,16;
22;"Drammen";29;"Larvik";58,8043;338,391;203,0346;32;0;141,438;
22;"Drammen";30;"Porsgrunn";46,3043;377,311;226,3866;32;0;116,598;
22;"Drammen";31;"Drangedal";70,8374766666667;415,839;249,5034;16;1;130,6792;
22;"Drammen";32;"Gjerstad";95,8374766666667;502,431;301,4586;16;1;162,7692;
22;"Drammen";33;"Arendal";175,837476666667;712,464;427,4784;16;1;243,3492;
22;"Drammen";34;"Kristiansand";190,837476666667;830,736;498,4416;16;1;291,0092;
23;"Nesbru";1;"Bergen";132,692583333333;1064,551;638,7306;32;0,5;392,51;
23;"Nesbru";2;"Arna";126,45725;1044,544;626,7264;32;0,5;383,16;
23;"Nesbru";3;"Tysse";120,307941666667;1004,044;602,4264;16;0,5;365,584;
23;"Nesbru";4;"Kvam-Jondal";111,668883333333;942,079;565,2474;16;0,5;338,168;
23;"Nesbru";5;"Odda";102,617608333333;866,751;520,0506;16;0,5;306,914;
23;"Nesbru";6;"Røldal";92,5756916666667;782,016;469,2096;16;0,5;271,084;
23;"Nesbru";7;"Sauda";95,5582875;830,736;498,4416;16;0,5;291,096;
23;"Nesbru";8;"Ølen";105,2962875;907,024;544,2144;16;0,5;323,286;
23;"Nesbru";9;"Aksdal";112,918891666667;981,264;588,7584;16;0,5;355,576;
23;"Nesbru";10;"Haugesund";118,977725;1004,044;602,4264;16;0,5;365,256;
23;"Nesbru";11;"Kårstø";126,8933775;999,504;599,7024;16;0,5;363,28;
23;"Nesbru";12;"Stavanger";139,943669166667;1108,431;665,0586;32;0,5;412,4;
23;"Nesbru";13;"Haukeligrend";77,1266833333333;633,631;380,1786;24;0,5;212,756;
23;"Nesbru";14;"Åmot";67,2316166666667;547,6;328,56;24;0,5;179,332;
23;"Nesbru";15;"Brunkeberg";57,182625;459,391;275,6346;24;0,5;146,7;
23;"Nesbru";16;"Bø";46,46881;360,679;216,4074;40;0,5;110,9286;
23;"Nesbru";17;"Nordagutu";44,0007166666667;332,799;199,6794;16;0,5;100,288;
23;"Nesbru";18;"Skien";53,3856333333333;415,839;249,5034;32;0,5;130,718;
23;"Nesbru";19;"Notodden";37,6427083333333;279,276;167,5656;48;0,5;81,74;
23;"Nesbru";20;"Kongsberg";28,777125;201,975;121,185;48;0,5;54,12;
23;"Nesbru";21;"Eiker";19,64895;134,976;80,9856;48;0,5;31,902;
23;"Nesbru";22;"Drammen";8,58133333333333;108,471;65,0826;72;0;22,01;
23;"Nesbru";24;"Majorstua";6,84675;87,744;52,6464;72;0;15,3;
23;"Nesbru";25;"Oslo S";10,7029166666667;96,639;57,9834;72;0;18,82;
23;"Nesbru";26;"Holmestrand";30,3813333333333;199,084;119,4504;32;0,5;53,91;
23;"Nesbru";27;"Tønsberg";39,3813333333333;273,6;164,16;48;0,5;79,86;
23;"Nesbru";28;"Sandefjord";59,4313333333333;346,764;208,0584;48;0,5;105,17;
23;"Nesbru";29;"Larvik";73,4356333333333;399,375;239,625;32;0,5;163,448;
23;"Nesbru";30;"Porsgrunn";60,9356333333333;437,679;262,6074;32;0,5;138,608;
23;"Nesbru";31;"Drangedal";80,46881;475,591;285,3546;16;1;152,6892;
23;"Nesbru";32;"Gjerstad";105,46881;560,775;336,465;16;1;184,7792;
23;"Nesbru";33;"Arendal";185,46881;767,244;460,3464;16;1;265,3592;
23;"Nesbru";34;"Kristiansand";200,46881;883,404;530,0424;16;1;313,0192;
24;"Majorstua";1;"Bergen";135,645333333333;1097,536;658,5216;32;0;407,81;
24;"Majorstua";2;"Arna";129,41;1077,799;646,6794;32;0;398,46;
24;"Majorstua";3;"Tysse";123,260691666667;1037,839;622,7034;16;0;380,884;
24;"Majorstua";4;"Kvam-Jondal";114,621633333333;976,684;586,0104;16;0;353,468;
24;"Majorstua";5;"Odda";105,570358333333;904,671;542,8026;16;0;322,214;
24;"Majorstua";6;"Røldal";95,5284416666667;818,631;491,1786;16;0;286,384;
24;"Majorstua";7;"Sauda";98,5110375;866,751;520,0506;16;0;306,396;
24;"Majorstua";8;"Ølen";108,2490375;942,079;565,2474;16;0;338,586;
24;"Majorstua";9;"Aksdal";115,871641666667;1015,359;609,2154;16;0;370,876;
24;"Majorstua";10;"Haugesund";121,930475;1037,839;622,7034;16;0;380,556;
24;"Majorstua";11;"Kårstø";129,8461275;1033,359;620,0154;16;0;378,58;
24;"Majorstua";12;"Stavanger";142,896419166667;1140,816;684,4896;32;0;427,7;
24;"Majorstua";13;"Haukeligrend";80,0794333333333;674,559;404,7354;24;0;228,056;
24;"Majorstua";14;"Åmot";70,1843666666667;586,975;352,185;24;0;194,632;
24;"Majorstua";15;"Brunkeberg";60,135375;499,756;299,8536;24;0;162;
24;"Majorstua";16;"Bø";49,42156;404,871;242,9226;40;0;126,2286;
24;"Majorstua";17;"Nordagutu";46,9534666666667;374,544;224,7264;16;0;115,588;
24;"Majorstua";18;"Skien";56,3383833333333;459,391;275,6346;32;0;146,018;
24;"Majorstua";19;"Notodden";40,5954583333333;324,396;194,6376;48;0;97,04;
24;"Majorstua";20;"Kongsberg";31,729875;245,1;147,06;48;0;69,42;
24;"Majorstua";21;"Eiker";22,6017;181,696;109,0176;48;0;47,202;
24;"Majorstua";22;"Drammen";16,5340833333333;152,556;91,5336;144;0;37,31;
24;"Majorstua";23;"Nesbru";6,90275;87,744;52,6464;72;0;15,3;
24;"Majorstua";25;"Oslo S";2,80616666666668;51,984;31,1904;144;0;3,51999999999998;
24;"Majorstua";26;"Holmestrand";33,3340833333333;245,1;147,06;32;0;69,21;
24;"Majorstua";27;"Tønsberg";42,3340833333333;318,784;191,2704;48;0;95,16;
24;"Majorstua";28;"Sandefjord";62,3840833333333;388,359;233,0154;48;0;120,47;
24;"Majorstua";29;"Larvik";76,3883833333333;440,4;264,24;32;0;178,748;
24;"Majorstua";30;"Porsgrunn";63,8883833333333;478,284;286,9704;32;0;153,908;
24;"Majorstua";31;"Drangedal";88,42156;515,776;309,4656;16;1;167,9892;
24;"Majorstua";32;"Gjerstad";113,42156;602,599;361,5594;16;1;200,0792;
24;"Majorstua";33;"Arendal";193,42156;804,039;482,4234;16;1;280,6592;
24;"Majorstua";34;"Kristiansand";208,42156;918,759;551,2554;16;1;328,3192;
25;"Oslo S";1;"Bergen";139,274;1106,256;663,7536;32;0;411,33;
25;"Oslo S";2;"Arna";133,038666666667;1084,396;650,6376;32;0;401,98;
25;"Oslo S";3;"Tysse";126,889358333333;1046,775;628,065;16;0;384,404;
25;"Oslo S";4;"Kvam-Jondal";118,2503;983,551;590,1306;16;0;356,988;
25;"Oslo S";5;"Odda";109,199025;911,724;547,0344;16;0;325,734;
25;"Oslo S";6;"Røldal";99,1571083333334;825,9;495,54;16;0;289,904;
25;"Oslo S";7;"Sauda";102,139704166667;873,9;524,34;16;0;309,916;
25;"Oslo S";8;"Ølen";111,877704166667;951,351;570,8106;16;0;342,106;
25;"Oslo S";9;"Aksdal";119,500308333333;1024,375;614,625;16;0;374,396;
25;"Oslo S";10;"Haugesund";125,559141666667;1046,775;628,065;16;0;384,076;
25;"Oslo S";11;"Kårstø";133,474794166667;1042,311;625,3866;16;0;382,1;
25;"Oslo S";12;"Stavanger";146,525085833333;1149,376;689,6256;32;0;431,22;
25;"Oslo S";13;"Haukeligrend";83,7081;682,176;409,3056;24;0;231,576;
25;"Oslo S";14;"Åmot";73,8130333333334;597,399;358,4394;24;0;198,152;
25;"Oslo S";15;"Brunkeberg";63,7640416666667;510,444;306,2664;24;0;165,52;
25;"Oslo S";16;"Bø";53,0502266666667;413,1;247,86;40;0;129,7486;
25;"Oslo S";17;"Nordagutu";50,5821333333333;385,6;231,36;16;0;119,108;
25;"Oslo S";18;"Skien";59,96705;467,5;280,5;32;0;149,538;
25;"Oslo S";19;"Notodden";44,224125;332,799;199,6794;48;0;100,56;
25;"Oslo S";20;"Kongsberg";35,3585416666667;253,671;152,2026;48;0;72,94;
25;"Oslo S";21;"Eiker";26,2303666666667;190,399;114,2394;48;0;50,722;
25;"Oslo S";22;"Drammen";20,16275;161,319;96,7914;144;0;40,83;
25;"Oslo S";23;"Nesbru";10,5314166666667;96,639;57,9834;72;0;18,82;
25;"Oslo S";24;"Majorstua";2,57866666666667;51,984;31,1904;144;0;3,51999999999998;
25;"Oslo S";26;"Holmestrand";36,96275;253,671;152,2026;32;0;72,73;
25;"Oslo S";27;"Tønsberg";45,96275;327,199;196,3194;48;0;98,68;
25;"Oslo S";28;"Sandefjord";66,01275;396,624;237,9744;48;0;123,99;
25;"Oslo S";29;"Larvik";80,01705;451,264;270,7584;32;0;182,268;
25;"Oslo S";30;"Porsgrunn";67,51705;489,036;293,4216;32;0;157,428;
25;"Oslo S";31;"Drangedal";92,0502266666667;526,416;315,8496;16;1;171,5092;
25;"Oslo S";32;"Gjerstad";117,050226666667;610,384;366,2304;16;1;203,5992;
25;"Oslo S";33;"Arendal";197,050226666667;813,775;488,265;16;1;284,1792;
25;"Oslo S";34;"Kristiansand";212,050226666667;925,776;555,4656;16;1;331,8392;
26;"Holmestrand";1;"Bergen";143,81125;1086,591;651,9546;32;1;402,4;
26;"Holmestrand";2;"Arna";137,575916666667;1066,764;640,0584;32;1;393,05;
26;"Holmestrand";3;"Tysse";131,426608333333;1026,624;615,9744;16;1;375,474;
26;"Holmestrand";4;"Kvam-Jondal";122,78755;965,199;579,1194;16;1;348,058;
26;"Holmestrand";5;"Odda";113,736275;890,511;534,3066;16;1;316,804;
26;"Holmestrand";6;"Røldal";103,694358333333;804,039;482,4234;16;1;280,974;
26;"Holmestrand";7;"Sauda";106,676954166667;852,399;511,4394;16;1;300,986;
26;"Holmestrand";8;"Ølen";116,414954166667;930,444;558,2664;16;1;333,176;
26;"Holmestrand";9;"Aksdal";124,037558333333;1004,044;602,4264;16;1;365,466;
26;"Holmestrand";10;"Haugesund";130,096391666667;1026,624;615,9744;16;1;375,146;
26;"Holmestrand";11;"Kårstø";138,012044166667;1022,124;613,2744;16;1;373,17;
26;"Holmestrand";12;"Stavanger";151,062335833333;1130,071;678,0426;32;1;422,29;
26;"Holmestrand";13;"Haukeligrend";88,24535;659,271;395,5626;24;1;222,646;
26;"Holmestrand";14;"Åmot";78,3502833333334;573,9;344,34;24;1;189,222;
26;"Holmestrand";15;"Brunkeberg";68,3012916666667;486,351;291,8106;24;1;156,59;
26;"Holmestrand";16;"Bø";57,5874766666667;388,359;233,0154;32;1;120,8186;
26;"Holmestrand";17;"Nordagutu";55,1193833333333;360,679;216,4074;16;1;110,178;
26;"Holmestrand";18;"Skien";73,15;341,184;204,7104;32;0;103,13;
26;"Holmestrand";19;"Notodden";48,761375;307,536;184,5216;32;1;91,63;
26;"Holmestrand";20;"Kongsberg";39,8957916666667;230,775;138,465;32;1;64,01;
26;"Holmestrand";21;"Eiker";30,7676166666667;164,236;98,5416;32;1;41,792;
26;"Holmestrand";22;"Drammen";15,75;134,976;80,9856;32;0;31,9;
26;"Holmestrand";23;"Nesbru";30,4408333333333;199,084;119,4504;32;0,5;53,91;
26;"Holmestrand";24;"Majorstua";33,3375833333333;245,1;147,06;32;0;69,21;
26;"Holmestrand";25;"Oslo S";37,19375;253,671;152,2026;32;0;72,73;
26;"Holmestrand";27;"Tønsberg";13,1;117,324;70,3944;32;0;25,95;
26;"Holmestrand";28;"Sandefjord";33,15;193,296;115,9776;32;0;51,26;
26;"Holmestrand";29;"Larvik";51,15;247,959;148,7754;32;0;70,4;
26;"Holmestrand";30;"Porsgrunn";65,65;318,784;191,2704;32;0;95,24;
26;"Holmestrand";31;"Drangedal";96,5874766666667;502,431;301,4586;16;2;162,5792;
26;"Holmestrand";32;"Gjerstad";121,587476666667;586,975;352,185;16;2;194,6692;
26;"Holmestrand";33;"Arendal";201,587476666667;791,824;475,0944;16;2;275,2492;
26;"Holmestrand";34;"Kristiansand";216,587476666667;904,671;542,8026;16;2;322,9092;
27;"Tønsberg";1;"Bergen";162,33243;1095,351;657,2106;32;0,5;406,0766;
27;"Tønsberg";2;"Arna";156,097096666667;1073,391;644,0346;32;0,5;396,7266;
27;"Tønsberg";3;"Tysse";149,947788333333;1035,6;621,36;16;0,5;379,1506;
27;"Tønsberg";4;"Kvam-Jondal";141,30873;972,096;583,2576;16;0,5;351,7346;
27;"Tønsberg";5;"Odda";132,257455;899,959;539,9754;16;0,5;320,4806;
27;"Tønsberg";6;"Røldal";122,215538333333;813,775;488,265;16;0,5;284,6506;
27;"Tønsberg";7;"Sauda";125,198134166667;861,975;517,185;16;0,5;304,6626;
27;"Tønsberg";8;"Ølen";134,936134166667;937,431;562,4586;16;0,5;336,8526;
27;"Tønsberg";9;"Aksdal";144,522675833333;1013,1;607,86;16;0,5;369,1426;
27;"Tønsberg";10;"Haugesund";150,581509166667;1033,359;620,0154;16;0,5;378,8226;
27;"Tønsberg";11;"Kårstø";156,533224166667;1028,871;617,3226;16;0,5;376,8466;
27;"Tønsberg";12;"Stavanger";169,583515833333;1136,524;681,9144;16;0,5;425,9666;
27;"Tønsberg";13;"Haukeligrend";108,34196;669,471;401,6826;16;0;226,3226;
27;"Tønsberg";14;"Åmot";98,4468933333333;581,751;349,0506;16;0;192,8986;
27;"Tønsberg";15;"Brunkeberg";88,3979016666667;497,079;298,2474;16;0;160,2666;
27;"Tønsberg";16;"Bø";77,6132116666667;399,375;239,625;16;0;124,4952;
27;"Tønsberg";17;"Nordagutu";70,6231666666667;352,336;211,4016;24;0;107,61;
27;"Tønsberg";18;"Skien";59;267,916;160,7496;48;0;77,18;
27;"Tønsberg";19;"Notodden";57,761375;380,076;228,0456;48;1;117,58;
27;"Tønsberg";20;"Kongsberg";48,8957916666667;301,9;181,14;48;1;89,96;
27;"Tønsberg";21;"Eiker";39,7676166666667;239,376;143,6256;48;1;67,742;
27;"Tønsberg";22;"Drammen";24,75;210,636;126,3816;48;0;57,85;
27;"Tønsberg";23;"Nesbru";39,4408333333333;273,6;164,16;48;0,5;79,86;
27;"Tønsberg";24;"Majorstua";42,3375833333333;318,784;191,2704;48;0;95,16;
27;"Tønsberg";25;"Oslo S";46,19375;327,199;196,3194;48;0;98,68;
27;"Tønsberg";26;"Holmestrand";13,1;117,324;70,3944;32;0;25,95;
27;"Tønsberg";28;"Sandefjord";19;117,324;70,3944;48;0;25,31;
27;"Tønsberg";29;"Larvik";37;172,975;103,785;48;0;44,45;
27;"Tønsberg";30;"Porsgrunn";51,5;245,1;147,06;48;0;69,29;
27;"Tønsberg";31;"Drangedal";121,613211666667;513,111;307,8666;16;1;166,2558;
27;"Tønsberg";32;"Gjerstad";146,613211666667;597,399;358,4394;16;1;198,3458;
27;"Tønsberg";33;"Arendal";226,613211666667;799,159;479,4954;16;1;278,9258;
27;"Tønsberg";34;"Kristiansand";241,613211666667;914,071;548,4426;16;1;326,5858;
28;"Sandefjord";1;"Bergen";152,192485;1037,839;622,7034;16;0,5;380,7666;
28;"Sandefjord";2;"Arna";145,957151666667;1017,616;610,5696;16;0,5;371,4166;
28;"Sandefjord";3;"Tysse";139,807843333333;976,684;586,0104;12;0,5;353,8406;
28;"Sandefjord";4;"Kvam-Jondal";131,168785;914,071;548,4426;12;0,5;326,4246;
28;"Sandefjord";5;"Odda";122,11751;840,384;504,2304;12;0,5;295,1706;
28;"Sandefjord";6;"Røldal";112,075593333333;752,4;451,44;12;0,5;259,3406;
28;"Sandefjord";7;"Sauda";113,796439166667;801,6;480,96;12;0,5;279,3526;
28;"Sandefjord";8;"Ølen";123,534439166667;878,656;527,1936;12;0,5;311,5426;
28;"Sandefjord";9;"Aksdal";133,120980833333;953,664;572,1984;16;0,5;343,8326;
28;"Sandefjord";10;"Haugesund";139,179814166667;976,684;586,0104;16;0,5;353,5126;
28;"Sandefjord";11;"Kårstø";148,357216666667;972,096;583,2576;12;0,5;351,5366;"ic. Bø, 10min"
28;"Sandefjord";12;"Stavanger";161,407508333333;1082,199;649,3194;16;0,5;400,6566;"ic. Bø, 10min"
28;"Sandefjord";13;"Haukeligrend";86,34196;605,196;363,1176;16;0;201,0126;
28;"Sandefjord";14;"Åmot";76,4468933333333;515,776;309,4656;16;0;167,5886;
28;"Sandefjord";15;"Brunkeberg";66,3979016666667;426,775;256,065;16;0;134,9566;
28;"Sandefjord";16;"Bø";55,6132116666667;330;198;16;0;99,1852;
28;"Sandefjord";17;"Nordagutu";48,6231666666667;282,111;169,2666;24;0;82,3;
28;"Sandefjord";18;"Skien";37;193,296;115,9776;48;0;51,87;
28;"Sandefjord";19;"Notodden";54,9337716666667;332,799;199,6794;16;0;100,8388;
28;"Sandefjord";20;"Kongsberg";68,9457916666667;374,544;224,7264;48;1;115,27;
28;"Sandefjord";21;"Eiker";59,8176166666667;313,164;187,8984;48;1;93,052;
28;"Sandefjord";22;"Drammen";44,8;284,944;170,9664;48;0;83,16;
28;"Sandefjord";23;"Nesbru";59,4908333333333;346,764;208,0584;48;0,5;105,17;
28;"Sandefjord";24;"Majorstua";62,3875833333333;388,359;233,0154;48;0;120,47;
28;"Sandefjord";25;"Oslo S";66,24375;396,624;237,9744;48;0;123,99;
28;"Sandefjord";26;"Holmestrand";33,15;193,296;115,9776;32;0;51,26;
28;"Sandefjord";27;"Tønsberg";19;117,324;70,3944;48;0;25,31;
28;"Sandefjord";29;"Larvik";15;99,6;59,76;48;0;19,14;
28;"Sandefjord";30;"Porsgrunn";29,5;170,064;102,0384;48;0;43,98;
28;"Sandefjord";31;"Drangedal";99,6132116666667;443,119;265,8714;16;1;140,9458;
28;"Sandefjord";32;"Gjerstad";124,613211666667;531,724;319,0344;16;1;173,0358;
28;"Sandefjord";33;"Arendal";204,613211666667;737,484;442,4904;16;1;253,6158;
28;"Sandefjord";34;"Kristiansand";219,613211666667;854,796;512,8776;16;1;301,2758;
29;"Larvik";1;"Bergen";134,192485;994,956;596,9736;16;0,5;361,6266;
29;"Larvik";2;"Arna";127,957151666667;974,391;584,6346;16;0,5;352,2766;
29;"Larvik";3;"Tysse";121,807843333333;932,775;559,665;12;0,5;334,7006;
29;"Larvik";4;"Kvam-Jondal";113,168785;869,136;521,4816;12;0,5;307,2846;
29;"Larvik";5;"Odda";104,11751;794,271;476,5626;12;0,5;276,0306;
29;"Larvik";6;"Røldal";94,0755933333333;704,919;422,9514;12;0,5;240,2006;
29;"Larvik";7;"Sauda";95,7964391666667;754,879;452,9274;12;0,5;260,2126;
29;"Larvik";8;"Ølen";105,534439166667;833,151;499,8906;12;0,5;292,4026;
29;"Larvik";9;"Aksdal";115,120980833333;909,375;545,625;16;0,5;324,6926;
29;"Larvik";10;"Haugesund";121,179814166667;932,775;559,665;16;0,5;334,3726;
29;"Larvik";11;"Kårstø";130,357216666667;928,111;556,8666;12;0,5;332,3966;"ic. Bø, 10min"
29;"Larvik";12;"Stavanger";143,407508333333;1040,076;624,0456;16;0,5;381,5166;"ic. Bø, 10min"
29;"Larvik";13;"Haukeligrend";68,34196;552,876;331,7256;16;0;181,8726;
29;"Larvik";14;"Åmot";58,4468933333333;464,799;278,8794;16;0;148,4486;
29;"Larvik";15;"Brunkeberg";48,3979016666667;374,544;224,7264;16;0;115,8166;
29;"Larvik";16;"Bø";37,6132116666667;276,439;165,8634;16;0;80,0452;
29;"Larvik";17;"Nordagutu";30,6231666666667;227,904;136,7424;24;0;63,16;
29;"Larvik";18;"Skien";19;137,911;82,7466;48;0;32,73;
29;"Larvik";19;"Notodden";36,9337716666667;279,276;167,5656;16;0;81,6988;
29;"Larvik";20;"Kongsberg";47,107975;357,9;214,74;16;0;109,191;
29;"Larvik";21;"Eiker";54,57053;366,231;219,7386;16;0;131,5368;
29;"Larvik";22;"Drammen";58,9012716666667;338,391;203,0346;32;0;141,4288;
29;"Larvik";23;"Nesbru";73,592105;399,375;239,625;32;0,5;163,4388;
29;"Larvik";24;"Majorstua";76,488855;440,4;264,24;32;0;178,7388;
29;"Larvik";25;"Oslo S";80,3450216666667;451,264;270,7584;32;0;182,2588;
29;"Larvik";26;"Holmestrand";51,15;247,959;148,7754;32;0;70,4;
29;"Larvik";27;"Tønsberg";37;172,975;103,785;48;0;44,45;
29;"Larvik";28;"Sandefjord";15;99,6;59,76;48;0;19,14;
29;"Larvik";30;"Porsgrunn";11,5;114,375;68,625;48;0;24,84;
29;"Larvik";31;"Drangedal";81,6132116666667;391,116;234,6696;16;1;121,8058;
29;"Larvik";32;"Gjerstad";106,613211666667;478,284;286,9704;16;1;153,8958;
29;"Larvik";33;"Arendal";186,613211666667;689,775;413,865;16;1;234,4758;
